Product_Id,Fixed_Unit_Price,Category_Id,Launch_Date
2171,7600.0,2011,2020-12-01
2172,2080.0,2012,2020-12-01
2173,1208.0,2003,2020-12-01
2174,1440.0,2003,2020-12-01
2175,598.4,2008,2020-12-01
2176,652.8,2008,2020-12-01
2177,707.2,2008,2020-12-01
2178,700.0,2008,2020-12-01
2179,870.4,2008,2020-12-01
2180,979.2,2008,2020-12-01
2181,761.6,2008,2020-12-01
2182,1523.2,2008,2020-12-01
2183,4420.0,2005,2020-12-01
2184,4080.0,2005,2020-12-01
2185,4420.0,2005,2020-12-01
2186,4420.0,2007,2020-12-01
2187,6460.0,2005,2020-12-01
2188,6460.0,2005,2020-12-01
2189,8758.4,2019,2020-12-01
2190,15038.4,2019,2020-12-01
2191,6092.8,2019,2020-12-01
2192,6364.8,2019,2020-12-01
2193,6963.2,2019,2020-12-01
2194,7724.8,2019,2020-12-01
2195,5603.2,2019,2020-12-01
2196,5766.4,2019,2020-12-01
2197,5757.56,2019,2020-12-01
2198,6963.2,2019,2020-12-01
2199,5494.4,2019,2020-12-01
2200,5548.8,2019,2020-12-01
2201,5929.6,2019,2020-12-01
2202,6582.4,2019,2020-12-01
2203,7017.6,2019,2020-12-01
2204,5168.0,2019,2020-12-01
2205,5548.8,2019,2020-12-01
2206,6092.8,2019,2020-12-01
2207,6092.8,2019,2020-12-01
2208,6092.8,2019,2020-12-01
2209,6636.8,2019,2020-12-01
2210,7670.4,2019,2020-12-01
2211,10064.0,2019,2020-12-01
2212,10825.6,2047,2020-12-01
2212,10825.6,2019,2020-12-01
2213,7536.44,2019,2020-12-01
2214,13665.6,2019,2020-12-01
2215,8160.0,2019,2020-12-01
2216,14416.0,2019,2020-12-01
2217,11840.0,2049,2020-12-01
2217,11840.0,2018,2020-12-01
2218,11840.0,2024,2020-12-01
2219,22240.0,2018,2020-12-01
2220,26960.0,2018,2020-12-01
2221,20000.0,2018,2020-12-01
2222,6560.0,2018,2020-12-01
2223,11920.0,2020,2020-12-01
2224,7650.0,2019,2021-01-01
2225,16000.0,2015,2021-01-01
2226,3080.0,2049,2021-01-01
2226,3080.0,2011,2021-01-01
2227,114560.0,2014,2021-01-01
2228,12800.0,2005,2021-01-01
2229,12800.0,2007,2021-01-01
2230,1212.0,2003,2021-01-01
2231,1212.0,2003,2021-01-01
2232,1212.0,2003,2021-01-01
2233,1040.0,2006,2021-01-01
2234,15800.0,2020,2021-01-01
2234,15800.0,2050,2021-01-01
2235,30800.0,2023,2021-01-01
2236,3164.16,2005,2021-01-01
2237,17465.0,2013,2021-01-01
2238,40000.0,2006,2021-01-01
2239,4252.5,2007,2021-01-01
2240,77205.5,2006,2021-01-01
2240,77205.5,2051,2021-01-01
2241,6240.0,2018,2021-01-01
2242,46388.82,2020,2021-01-01
2243,1280.0,2003,2021-01-01
2243,1280.0,2054,2021-01-01
2244,1280.0,2054,2021-01-01
2244,1280.0,2003,2021-01-01
2245,1470.0,2003,2021-01-01
2246,29294.0,2046,2021-01-01
2246,29294.0,2036,2021-01-01
2247,5120.0,2048,2021-01-01
2247,5120.0,2007,2021-01-01
2248,9600.0,2005,2021-01-01
2249,7600.0,2005,2021-01-01
2250,11840.0,2018,2021-01-01
2251,9840.0,2018,2021-01-01
2252,8400.0,2005,2021-01-01
2253,2756.25,2005,2021-01-01
2254,8160.0,2018,2021-01-01
2255,11648.0,2018,2021-01-01
2256,14580.0,2018,2021-01-01
2257,216.0,2049,2021-01-01
2257,216.0,2018,2021-01-01
2258,2880.0,2011,2021-01-01
2259,16320.0,2015,2021-01-01
2260,6630.0,2019,2021-01-01
2261,7120.0,2005,2021-01-01
2262,8080.0,2030,2021-01-01
2263,7040.0,2005,2021-01-01
2264,7040.0,2030,2021-01-01
2265,52200.0,2023,2021-01-01
2266,12920.0,2005,2021-01-01
2267,9525.0,2005,2021-01-01
2268,16795.0,2021,2021-01-01
2269,1240.0,2003,2021-01-01
2270,6391.0,2016,2021-01-01
2270,6391.0,2049,2021-01-01
2271,20080.0,2023,2021-01-01
2272,30800.0,2023,2021-01-01
2273,10184.0,2018,2021-01-01
2273,10184.0,2023,2021-01-01
2274,12240.0,2020,2021-01-01
2275,11120.0,2016,2021-01-01
2276,44176.0,2037,2021-01-01
2277,2118.4,2010,2021-01-01
2278,2062.4,2018,2021-01-01
2279,1936.0,2011,2021-01-01
2279,1936.0,2049,2021-01-01
2280,5200.0,2002,2021-01-01
2281,1712.0,2011,2021-01-01
2282,1600.0,2012,2021-01-01
2283,304.0,2009,2021-01-01
2284,1440.0,2003,2021-01-01
2285,1048.0,2003,2021-01-01
2286,1048.0,2003,2021-01-01
2287,2352.0,2004,2021-01-01
2288,1240.0,2003,2021-01-01
2289,13.6,2016,2021-01-01
2290,7360.0,2002,2021-01-01
2291,4400.0,2049,2021-01-01
2291,4400.0,2002,2021-01-01
2292,6720.0,2026,2021-01-01
2293,10920.0,2026,2021-01-01
2294,12000.0,2026,2021-01-01
2295,5940.0,2026,2021-01-01
2296,7980.0,2026,2021-01-01
2297,5940.0,2026,2021-01-01
2298,7980.0,2026,2021-01-01
2299,8460.0,2026,2021-01-01
2300,11040.0,2026,2021-01-01
2301,9660.0,2026,2021-01-01
2302,14700.0,2026,2021-01-01
2303,14520.0,2026,2021-01-01
2304,30557.0,2023,2021-01-01
2305,29260.0,2046,2021-01-01
2305,29260.0,2015,2021-01-01
2306,1980.0,2005,2021-02-01
2307,1665.0,2005,2021-02-01
2307,1665.0,2048,2021-02-01
2308,5270.0,2005,2021-02-01
2309,741.0,2054,2021-02-01
2309,741.0,2003,2021-02-01
2310,45058.0,2014,2021-02-01
2311,45058.0,2014,2021-02-01
2312,1568.0,2005,2021-02-01
2313,620.0,2003,2021-02-01
2314,630.0,2003,2021-02-01
2315,1432.0,2058,2021-02-01
2315,1432.0,2001,2021-02-01
2316,12860.0,2013,2021-02-01
2317,883.5,2054,2021-02-01
2317,883.5,2003,2021-02-01
2318,1097.25,2003,2021-02-01
2319,29212.5,2020,2021-02-01
2319,29212.5,2050,2021-02-01
2320,40800.0,2020,2021-02-01
2321,7620.0,2026,2021-02-01
2322,7920.0,2026,2021-02-01
2323,11200.0,2026,2021-02-01
2324,4672.0,2005,2021-02-01
2325,5173.0,2007,2021-02-01
2326,1904.0,2005,2021-02-01
2327,6868.0,2013,2021-02-01
2328,17204.0,2014,2021-02-01
2329,4080.0,2005,2021-02-01
2330,43470.0,2006,2021-02-01
2331,11040.0,2018,2021-02-01
2332,3840.0,2018,2021-02-01
2333,4320.0,2018,2021-02-01
2334,7344.0,2018,2021-02-01
2335,1120.0,2003,2021-02-01
2336,7360.0,2031,2021-02-01
2337,28490.0,2014,2021-02-01
2338,3825.0,2005,2021-02-01
2339,3900.0,2007,2021-02-01
2340,7235.2,2005,2021-02-01
2341,6171.0,2018,2021-02-01
2341,6171.0,2049,2021-02-01
2342,23750.0,2018,2021-02-01
2343,741.0,2054,2021-02-01
2343,741.0,2003,2021-02-01
2344,6528.0,2005,2021-02-01
2345,21732.0,2033,2021-02-01
2345,21732.0,2013,2021-02-01
2346,11722.0,2013,2021-02-01
2347,7125.0,2013,2021-02-01
2348,6115.0,2018,2021-02-01
2348,6115.0,2049,2021-02-01
2349,14250.0,2024,2021-02-01
2350,7336.0,2035,2021-02-01
2351,34604.0,2023,2021-02-01
2352,12243.0,2033,2021-02-01
2353,8800.0,2019,2021-02-01
2354,8400.0,2006,2021-02-01
2355,130.26,2006,2021-02-01
2356,1728.0,2010,2021-02-01
2357,2656.0,2011,2021-02-01
2358,3024.0,2011,2021-02-01
2359,6404.0,2019,2021-02-01
2359,6404.0,2047,2021-02-01
2360,3040.0,2004,2021-02-01
2361,1600.0,2004,2021-02-01
2362,20000.0,2049,2021-02-01
2362,20000.0,2024,2021-02-01
2363,1208.0,2003,2021-02-01
2364,1440.0,2003,2021-02-01
2365,1208.0,2003,2021-02-01
2366,3680.0,2011,2021-02-01
2367,4232.0,2011,2021-02-01
2368,2240.0,2011,2021-02-01
2369,4752.0,2002,2021-02-01
2370,18798.0,2019,2021-02-01
2371,31450.0,2020,2021-02-01
2371,31450.0,2050,2021-02-01
2372,31008.0,2020,2021-02-01
2373,36448.0,2020,2021-02-01
2374,7987.2,2019,2021-02-01
2375,5168.0,2005,2021-02-01
2376,8225.28,2019,2021-02-01
2377,14076.0,2013,2021-02-01
2378,2176.0,2004,2021-02-01
2379,1968.8,2011,2021-02-01
2380,4080.0,2011,2021-02-01
2381,880.0,2003,2021-02-01
2382,880.0,2003,2021-02-01
2382,880.0,2054,2021-02-01
2383,1360.0,2003,2021-02-01
2384,5440.0,2005,2021-03-01
2384,5440.0,2048,2021-03-01
2385,2448.0,2005,2021-03-01
2386,1700.0,2005,2021-03-01
2387,1260.0,2054,2021-03-01
2387,1260.0,2003,2021-03-01
2388,1200.0,2003,2021-03-01
2389,2848.0,2001,2021-03-01
2390,48102.6,2006,2021-03-01
2391,609.6,2050,2021-03-01
2391,609.6,2020,2021-03-01
2392,26324.0,2046,2021-03-01
2392,26324.0,2015,2021-03-01
2393,1125.0,2003,2021-03-01
2394,1125.0,2003,2021-03-01
2395,1125.0,2054,2021-03-01
2395,1125.0,2003,2021-03-01
2396,850.0,2053,2021-03-01
2396,850.0,2003,2021-03-01
2397,28220.0,2013,2021-03-01
2398,2288.0,2018,2021-03-01
2399,12058.0,2018,2021-03-01
2400,5437.8,2018,2021-03-01
2401,1910.0,2005,2021-03-01
2402,10800.0,2024,2021-03-01
2403,650.0,2001,2021-03-01
2404,59598.0,2037,2021-03-01
2405,18179.0,2013,2021-03-01
2406,13300.0,2005,2021-03-01
2407,12500.0,2005,2021-03-01
2408,29515.2,2020,2021-03-01
2408,29515.2,2050,2021-03-01
2409,1123.2,2054,2021-03-01
2409,1123.2,2003,2021-03-01
2410,46800.0,2020,2021-03-01
2410,46800.0,2050,2021-03-01
2411,568.0,2018,2021-03-01
2412,712.0,2018,2021-03-01
2413,1352.0,2004,2021-03-01
2414,3744.0,2002,2021-03-01
2415,2680.0,2002,2021-03-01
2416,2032.0,2018,2021-03-01
2417,1712.0,2011,2021-03-01
2418,1512.0,2011,2021-03-01
2419,1512.0,2011,2021-03-01
2420,1512.0,2011,2021-03-01
2421,1512.0,2011,2021-03-01
2422,3328.0,2011,2021-03-01
2423,2808.0,2011,2021-03-01
2424,1840.0,2012,2021-03-01
2424,1840.0,2049,2021-03-01
2425,272.0,2009,2021-03-01
2426,1512.0,2010,2021-03-01
2427,3152.0,2010,2021-03-01
2428,1680.0,2010,2021-03-01
2429,1456.0,2018,2021-03-01
2430,1664.0,2018,2021-03-01
2431,7480.0,2013,2021-03-01
2432,49385.0,2051,2021-03-01
2432,49385.0,2006,2021-03-01
2433,52290.0,2006,2021-03-01
2433,52290.0,2051,2021-03-01
2434,61401.6,2051,2021-03-01
2434,61401.6,2006,2021-03-01
2435,77792.0,2014,2021-03-01
2436,61200.0,2023,2021-03-01
2437,3780.0,2038,2021-03-01
2438,555.0,2054,2021-03-01
2438,555.0,2003,2021-03-01
2439,15910.0,2019,2021-03-01
2439,15910.0,2047,2021-03-01
2440,19500.0,2020,2021-03-01
2441,61600.0,2033,2021-03-01
2441,61600.0,2014,2021-03-01
2442,42618.0,2033,2021-03-01
2442,42618.0,2021,2021-03-01
2443,13215.86,2047,2021-03-01
2443,13215.86,2019,2021-03-01
2444,1380.0,2002,2021-03-01
2445,2307.2,2004,2021-03-01
2446,1972.0,2011,2021-03-01
2447,1972.0,2011,2021-03-01
2448,1972.0,2011,2021-03-01
2449,1840.0,2011,2021-03-01
2450,3870.0,2004,2021-03-01
2451,2584.0,2004,2021-03-01
2452,5456.0,2010,2021-03-01
2453,6120.0,2007,2021-03-01
2454,10720.0,2023,2021-03-01
2454,10720.0,2018,2021-03-01
2455,22000.0,2020,2021-03-01
2456,27171.0,2013,2021-03-01
2457,7080.0,2026,2021-03-01
2458,17600.0,2026,2021-03-01
2459,13760.0,2026,2021-03-01
2460,9200.0,2006,2021-03-01
2461,5600.0,2006,2021-03-01
2462,28320.0,2061,2021-03-01
2462,28320.0,2023,2021-03-01
2463,33200.0,2061,2021-03-01
2463,33200.0,2023,2021-03-01
2464,936.0,2003,2021-03-01
2465,1359.6,2010,2021-03-01
2466,8160.0,2018,2021-03-01
2467,30400.0,2019,2021-03-01
2468,7600.0,2004,2021-03-01
2469,5600.0,2005,2021-03-01
2470,1208.0,2003,2021-03-01
2471,4640.0,2005,2021-03-01
2472,1440.0,2003,2021-03-01
2473,11232.0,2005,2021-03-01
2474,936.0,2003,2021-03-01
2475,1080.0,2003,2021-03-01
2476,1120.0,2003,2021-03-01
2477,1048.0,2003,2021-03-01
2478,1208.0,2003,2021-03-01
2479,29260.0,2015,2021-03-01
2480,12648.0,2013,2021-03-01
2481,30600.0,2014,2021-03-01
2482,44000.0,2050,2021-03-01
2482,44000.0,2020,2021-03-01
2483,12860.0,2013,2021-03-01
2484,13228.8,2018,2021-03-01
2485,8486.4,2018,2021-03-01
2486,8486.4,2018,2021-03-01
2487,2295.96,2049,2021-03-01
2487,2295.96,2012,2021-03-01
2488,676.0,2003,2021-03-01
2489,989.6,2003,2021-03-01
2490,1260.0,2003,2021-03-01
2490,1260.0,2054,2021-03-01
2491,960.0,2003,2021-03-01
2491,960.0,2054,2021-03-01
2492,960.0,2003,2021-03-01
2493,1200.0,2003,2021-03-01
2494,1080.0,2054,2021-03-01
2494,1080.0,2003,2021-03-01
2495,1080.0,2054,2021-03-01
2495,1080.0,2003,2021-03-01
2496,11600.0,2018,2021-03-01
2497,13040.0,2018,2021-03-01
2498,10800.0,2018,2021-03-01
2499,6080.0,2018,2021-03-01
2500,5056.0,2011,2021-03-01
2501,5008.0,2048,2021-03-01
2501,5008.0,2005,2021-03-01
2502,9660.0,2026,2021-03-01
2503,7200.0,2026,2021-03-01
2504,14620.0,2026,2021-03-01
2505,78500.0,2020,2021-03-01
2506,60672.0,2006,2021-03-01
2507,7200.0,2019,2021-04-01
2508,12058.0,2018,2021-04-01
2509,1300.0,2003,2021-04-01
2509,1300.0,2053,2021-04-01
2510,1300.0,2003,2021-04-01
2510,1300.0,2053,2021-04-01
2511,1300.0,2053,2021-04-01
2511,1300.0,2003,2021-04-01
2512,1300.0,2053,2021-04-01
2512,1300.0,2003,2021-04-01
2513,1632.0,2053,2021-04-01
2513,1632.0,2003,2021-04-01
2514,1260.0,2003,2021-04-01
2515,2966.0,2018,2021-04-01
2516,2825.0,2022,2021-04-01
2517,32800.0,2014,2021-04-01
2518,1144.0,2005,2021-04-01
2518,1144.0,2048,2021-04-01
2519,8203.0,2013,2021-04-01
2520,20640.0,2013,2021-04-01
2521,16452.0,2013,2021-04-01
2522,24929.0,2015,2021-04-01
2523,24492.0,2021,2021-04-01
2523,24492.0,2033,2021-04-01
2524,42500.0,2020,2021-04-01
2525,16250.0,2020,2021-04-01
2526,6379.0,2049,2021-04-01
2526,6379.0,2002,2021-04-01
2527,3918.75,2004,2021-04-01
2528,6960.0,2018,2021-04-01
2529,24720.0,2013,2021-04-01
2530,58400.0,2020,2021-04-01
2531,21266.0,2014,2021-04-01
2531,21266.0,2033,2021-04-01
2532,47000.0,2014,2021-04-01
2532,47000.0,2033,2021-04-01
2533,9680.0,2018,2021-04-01
2534,1160.0,2003,2021-04-01
2535,558.0,2003,2021-04-01
2536,558.0,2003,2021-04-01
2537,558.0,2003,2021-04-01
2538,558.0,2003,2021-04-01
2539,558.0,2003,2021-04-01
2540,558.0,2003,2021-04-01
2541,24022.0,2013,2021-04-01
2542,139500.0,2020,2021-04-01
2542,139500.0,2050,2021-04-01
2543,1257.0,2005,2021-04-01
2544,1175.0,2007,2021-04-01
2545,1760.0,2058,2021-04-01
2545,1760.0,2001,2021-04-01
2546,3173.6,2012,2021-04-01
2547,1848.0,2004,2021-04-01
2548,2560.0,2004,2021-04-01
2549,3840.0,2011,2021-04-01
2550,3060.0,2011,2021-04-01
2551,88.0,2018,2021-04-01
2552,728.0,2009,2021-04-01
2553,2680.0,2002,2021-04-01
2554,1824.0,2004,2021-04-01
2555,1816.0,2004,2021-04-01
2556,21600.0,2015,2021-05-01
2557,1632.0,2053,2021-05-01
2557,1632.0,2003,2021-05-01
2558,1300.0,2011,2021-05-01
2559,7000.0,2011,2021-05-01
2560,4400.0,2004,2021-05-01
2561,40649.4,2013,2021-05-01
2562,29960.0,2023,2021-05-01
2563,13520.0,2005,2021-05-01
2564,11828.0,2047,2021-05-01
2564,11828.0,2019,2021-05-01
2565,8190.0,2005,2021-05-01
2566,10800.0,2018,2021-05-01
2567,4000.0,2018,2021-05-01
2568,4400.0,2002,2021-05-01
2569,16650.0,2013,2021-05-01
2570,31528.0,2014,2021-06-01
2571,22000.0,2013,2021-06-01
2572,14065.0,2013,2021-06-01
2572,14065.0,2033,2021-06-01
2573,24240.0,2015,2021-06-01
2574,15040.0,2023,2021-06-01
2575,795.0,2054,2021-06-01
2575,795.0,2003,2021-06-01
2576,11084.0,2013,2021-06-01
2577,3895.0,2005,2021-06-01
2578,4180.0,2005,2021-06-01
2579,104.0,2019,2021-06-01
2579,104.0,2047,2021-06-01
2580,5510.0,2019,2021-06-01
2581,5619.2,2047,2021-06-01
2581,5619.2,2019,2021-06-01
2582,17136.0,2013,2021-06-01
2583,15680.0,2013,2021-06-01
2584,11700.0,2024,2021-06-01
2585,3133.0,2018,2021-06-01
2586,5040.0,2013,2021-06-01
2587,19000.0,2005,2021-06-01
2588,187474.5,2021,2021-06-01
2589,57375.0,2020,2021-06-01
2590,899.0,2001,2021-06-01
2591,6424.0,2011,2021-06-01
2592,850.5,2003,2021-06-01
2593,1080.0,2003,2021-06-01
2594,24180.0,2023,2021-06-01
2594,24180.0,2046,2021-06-01
2595,34460.0,2023,2021-06-01
2596,38370.0,2023,2021-06-01
2597,8640.0,2026,2021-06-01
2598,15731.0,2026,2021-06-01
2599,1840.0,2018,2021-06-01
2600,1208.0,2003,2021-06-01
2601,5600.0,2004,2021-06-01
2602,6480.0,2004,2021-06-01
2603,1440.0,2003,2021-06-01
2604,1392.0,2003,2021-06-01
2605,936.0,2003,2021-06-01
2606,1048.0,2003,2021-06-01
2607,3760.0,2011,2021-06-01
2608,4800.0,2004,2021-06-01
2609,4720.0,2011,2021-06-01
2610,9600.0,2018,2021-06-01
2611,2000.0,2018,2021-06-01
2612,6540.0,2026,2021-06-01
2613,5460.0,2026,2021-06-01
2614,56700.0,2020,2021-06-01
2615,12160.0,2020,2021-06-01
2616,148160.0,2032,2021-06-01
2617,4000.0,2002,2021-06-01
2618,7360.0,2002,2021-06-01
2619,1656.0,2011,2021-06-01
2620,4408.0,2011,2021-06-01
2621,4290.0,2005,2021-06-01
2622,8296.0,2019,2021-06-01
2623,8500.0,2019,2021-06-01
2624,7276.0,2019,2021-06-01
2625,8112.0,2019,2021-06-01
2626,7010.8,2019,2021-06-01
2627,7289.6,2019,2021-06-01
2628,8432.0,2019,2021-06-01
2629,9520.0,2019,2021-06-01
2630,7612.8,2019,2021-06-01
2631,7289.6,2019,2021-06-01
2632,8976.0,2005,2021-06-01
2633,6811.56,2005,2021-06-01
2634,8268.8,2019,2021-06-01
2635,9484.8,2019,2021-06-01
2636,10444.8,2019,2021-06-01
2637,10880.0,2019,2021-06-01
2638,10880.0,2019,2021-06-01
2639,14476.8,2019,2021-06-01
2640,12784.0,2019,2021-06-01
2641,9084.8,2019,2021-06-01
2642,9356.8,2019,2021-06-01
2643,8268.8,2019,2021-06-01
2644,8595.2,2019,2021-06-01
2645,8704.0,2019,2021-06-01
2646,60450.0,2006,2021-06-01
2647,55488.0,2020,2021-06-01
2648,65280.0,2020,2021-06-01
2649,5520.0,2011,2021-06-01
2650,4408.0,2011,2021-06-01
2651,4290.0,2005,2021-06-01
2652,1616.0,2002,2021-06-01
2653,1824.0,2004,2021-06-01
2654,1612.0,2018,2021-06-01
2655,2592.0,2002,2021-06-01
2656,1712.0,2011,2021-06-01
2657,2656.0,2011,2021-06-01
2658,2656.0,2011,2021-06-01
2659,2656.0,2011,2021-06-01
2660,1712.0,2011,2021-06-01
2661,6250.4,2018,2021-06-01
2662,5376.0,2016,2021-06-01
2663,4575.0,2005,2021-06-01
2663,4575.0,2048,2021-06-01
2664,1630.4,2011,2021-07-01
2665,2040.0,2004,2021-07-01
2666,1320.0,2010,2021-07-01
2667,880.0,2003,2021-07-01
2668,27615.0,2015,2021-07-01
2669,27615.0,2015,2021-07-01
2670,792.0,2008,2021-07-01
2671,4121.6,2005,2021-07-01
2672,30247.0,2014,2021-07-01
2673,12230.0,2013,2021-07-01
2674,4960.0,2005,2021-07-01
2675,7125.0,2005,2021-07-01
2676,16962.0,2033,2021-07-01
2676,16962.0,2013,2021-07-01
2677,9900.0,2026,2021-07-01
2678,13184.0,2019,2021-07-01
2679,8800.0,2019,2021-07-01
2680,8800.0,2019,2021-07-01
2681,10560.0,2019,2021-07-01
2682,15881.25,2013,2021-07-01
2683,25074.0,2014,2021-07-01
2684,4918.0,2005,2021-07-01
2685,4600.0,2005,2021-07-01
2686,62552.826,2006,2021-07-01
2686,62552.826,2051,2021-07-01
2687,56700.0,2023,2021-07-01
2688,793.0,2003,2021-07-01
2688,793.0,2053,2021-07-01
2689,612.15,2003,2021-07-01
2690,8720.0,2025,2021-07-01
2690,8720.0,2049,2021-07-01
2691,1260.0,2053,2021-07-01
2691,1260.0,2003,2021-07-01
2692,612.15,2003,2021-07-01
2693,680.0,2003,2021-07-01
2694,6528.0,2005,2021-07-01
2695,6528.0,2005,2021-07-01
2696,5331.2,2007,2021-07-01
2697,9450.0,2047,2021-07-01
2697,9450.0,2019,2021-07-01
2698,2176.0,2005,2021-07-01
2699,10320.0,2018,2021-07-01
2700,12690.0,2019,2021-07-01
2701,52000.0,2014,2021-07-01
2702,52000.0,2014,2021-07-01
2703,5100.0,2007,2021-07-01
2704,5100.0,2005,2021-07-01
2705,3280.0,2006,2021-07-01
2706,10080.0,2006,2021-07-01
2707,1705.0,2005,2021-07-01
2708,7744.0,2019,2021-07-01
2709,612.15,2003,2021-07-01
2710,9375.0,2005,2021-07-01
2711,9711.0,2015,2021-07-01
2712,24231.6,2023,2021-07-01
2713,10800.0,2011,2021-07-01
2714,4160.0,2005,2021-07-01
2715,20500.0,2014,2021-07-01
2716,22304.0,2014,2021-07-01
2717,8008.0,2019,2021-07-01
2718,10800.0,2019,2021-07-01
2718,10800.0,2047,2021-07-01
2719,981.0,2003,2021-07-01
2720,2448.0,2018,2021-07-01
2721,2448.0,2018,2021-07-01
2722,2448.0,2018,2021-07-01
2723,2448.0,2018,2021-07-01
2724,2788.0,2018,2021-07-01
2725,3060.0,2018,2021-07-01
2726,2656.0,2011,2021-07-01
2727,1984.0,2011,2021-07-01
2728,2592.0,2002,2021-07-01
2729,1560.0,2004,2021-07-01
2730,1664.0,2004,2021-07-01
2731,2880.0,2004,2021-07-01
2732,3112.0,2004,2021-07-01
2733,1656.0,2011,2021-07-01
2734,7344.0,2018,2021-07-01
2735,3632.0,2011,2021-07-01
2736,3360.0,2011,2021-07-01
2737,21284.0,2014,2021-07-01
2738,16320.0,2013,2021-07-01
2739,18020.0,2014,2021-07-01
2740,20196.0,2014,2021-07-01
2741,9588.0,2013,2021-07-01
2742,11200.0,2019,2021-07-01
2743,8000.0,2018,2021-07-01
2744,7600.0,2018,2021-07-01
2745,7600.0,2018,2021-07-01
2745,7600.0,2049,2021-07-01
2746,8968.0,2018,2021-07-01
2747,8000.0,2018,2021-07-01
2748,8740.0,2018,2021-07-01
2749,14000.0,2018,2021-07-01
2750,10412.0,2049,2021-07-01
2750,10412.0,2018,2021-07-01
2751,5852.0,2018,2021-07-01
2752,8588.0,2018,2021-07-01
2753,6916.0,2018,2021-07-01
2753,6916.0,2049,2021-07-01
2754,5852.0,2018,2021-07-01
2755,9040.0,2018,2021-07-01
2756,7280.0,2018,2021-07-01
2757,6688.0,2018,2021-07-01
2758,7980.0,2018,2021-07-01
2759,6688.0,2018,2021-07-01
2760,7980.0,2018,2021-07-01
2761,17360.0,2018,2021-07-01
2762,183.35,2018,2021-07-01
2762,183.35,2049,2021-07-01
2763,19684.0,2018,2021-07-01
2764,16492.0,2018,2021-07-01
2765,17360.0,2018,2021-07-01
2766,15440.0,2018,2021-07-01
2767,20720.0,2018,2021-07-01
2768,16492.0,2018,2021-07-01
2769,448.0,2008,2021-07-01
2770,320.0,2008,2021-07-01
2771,560.0,2008,2021-07-01
2772,532.0,2008,2021-07-01
2773,672.0,2008,2021-07-01
2774,800.0,2008,2021-07-01
2775,896.0,2008,2021-07-01
2776,1120.0,2008,2021-07-01
2777,1360.0,2008,2021-07-01
2778,1568.0,2008,2021-07-01
2779,3870.0,2004,2021-07-01
2780,2400.0,2004,2021-07-01
2781,8184.0,2019,2021-07-01
2782,8400.0,2019,2021-07-01
2782,8400.0,2047,2021-07-01
2783,12240.0,2019,2021-07-01
2784,7628.0,2018,2021-08-01
2784,7628.0,2049,2021-08-01
2785,2720.0,2012,2021-08-01
2786,4212.0,2007,2021-08-01
2787,3212.0,2005,2021-08-01
2788,2500.0,2007,2021-08-01
2789,78848.0,2013,2021-08-01
2790,11851.0,2019,2021-08-01
2790,11851.0,2047,2021-08-01
2791,5440.0,2007,2021-08-01
2792,5440.0,2007,2021-08-01
2793,6800.0,2005,2021-08-01
2794,6800.0,2005,2021-08-01
2795,12618.0,2019,2021-08-01
2795,12618.0,2047,2021-08-01
2796,22754.0,2021,2021-08-01
2797,17600.0,2005,2021-08-01
2798,6540.0,2026,2021-08-01
2799,6000.0,2026,2021-08-01
2800,8460.0,2026,2021-08-01
2801,112.5,2026,2021-08-01
2802,1600.0,2020,2021-08-01
2803,1300.0,2020,2021-08-01
2804,6656.0,2011,2021-08-01
2805,4500.0,2005,2021-08-01
2806,5280.0,2005,2021-08-01
2807,12185.0,2014,2021-08-01
2808,4664.0,2002,2021-08-01
2808,4664.0,2049,2021-08-01
2809,320.0,2012,2021-08-01
2810,37257.0,2037,2021-08-01
2811,6240.0,2005,2021-08-01
2812,20160.0,2019,2021-08-01
2813,6952.0,2039,2021-08-01
2814,1648.0,2020,2021-08-01
2815,1648.0,2020,2021-08-01
2816,3976.0,2020,2021-08-01
2817,3768.0,2020,2021-08-01
2818,480.0,2020,2021-08-01
2819,560.0,2020,2021-08-01
2820,640.0,2020,2021-08-01
2821,5840.0,2020,2021-08-01
2822,7680.0,2020,2021-08-01
2823,1280.0,2020,2021-08-01
2824,400.0,2020,2021-08-01
2825,400.0,2020,2021-08-01
2826,880.0,2020,2021-08-01
2827,1200.0,2020,2021-08-01
2828,240.0,2020,2021-08-01
2829,240.0,2020,2021-08-01
2830,256.0,2020,2021-08-01
2831,576.0,2020,2021-08-01
2832,360.0,2020,2021-08-01
2833,9504.0,2020,2021-08-01
2834,6240.0,2020,2021-08-01
2835,3888.0,2020,2021-08-01
2836,4536.0,2020,2021-08-01
2837,4824.0,2020,2021-08-01
2838,4160.0,2020,2021-08-01
2839,4320.0,2020,2021-08-01
2840,400.0,2020,2021-08-01
2841,400.0,2020,2021-08-01
2842,4608.0,2020,2021-08-01
2843,736.0,2020,2021-08-01
2844,5342.4,2018,2021-08-01
2845,51965.0,2021,2021-08-01
2846,3360.0,2005,2021-08-01
2846,3360.0,2048,2021-08-01
2847,10875.0,2030,2021-08-01
2848,370.0,2003,2021-08-01
2849,370.0,2003,2021-08-01
2849,370.0,2053,2021-08-01
2850,370.0,2003,2021-08-01
2851,6890.0,2019,2021-08-01
2852,20000.0,2019,2021-08-01
2853,20000.0,2019,2021-08-01
2854,50350.0,2037,2021-08-01
2855,7380.0,2047,2021-08-01
2855,7380.0,2019,2021-08-01
2856,7796.0,2019,2021-08-01
